smiles,source_canonical_id,source_standardized_smiles
*C=Cc1cc(OCCCCCC)c(/C=N/c2ccc(C(=O)OCCCCOCCCCOCCCCOC(=O)c3ccc(/N=C/c4cc(OCCCCCC)c(/C=C/c5cc(OCCCCCC)c(*)cc5OCCCCCC)cc4OCCCCCC)cc3)cc2)cc1OCCCCCC,ru_001594,*C=Cc1cc(OCCCCCC)c(/C=N/c2ccc(C(=O)OCCCCOCCCCOCCCCOC(=O)c3ccc(/N=C/c4cc(OCCCCCC)c(/C=C/c5cc(OCCCCCC)c(*)cc5OCCCCCC)cc4OCCCCCC)cc3)cc2)cc1OCCCCCC
*C=Cc1cc(OCCCCCCC)c(C=Cc2ccc(*)cc2)cc1OCCCCCCC,ru_001650,*C=Cc1ccc(C=Cc2cc(OCCCCCCC)c(*)cc2OCCCCCCC)cc1
*C=Cc1cc(OCCCCCCCC)c(*)cc1OC,ru_001595,*C=Cc1cc(OCCCCCCCC)c(*)cc1OC
*C=Cc1cc(OCCCCCCCC)c(/C=C/c2ccc(*)c3nsnc23)cc1OCCCCCCCC,ru_001643,*C=Cc1ccc(/C=C/c2cc(OCCCCCCCC)c(*)cc2OCCCCCCCC)c2nsnc12
*C=Cc1cc(OCCCCCCCC)c(/C=C/c2ccc(OCCCCCCCCOc3ccc(*)cc3)cc2)cc1OCCCCCCCC,ru_001664,*C=Cc1ccc(OCCCCCCCCOc2ccc(/C=C/c3cc(OCCCCCCCC)c(*)cc3OCCCCCCCC)cc2)cc1
*C=Cc1cc(OCCCCCCCC)c(C=Cc2ccc(N(c3ccccc3)c3ccc(*)cc3)cc2)cc1OCCCCCCCC,ru_001659,*C=Cc1ccc(N(c2ccccc2)c2ccc(C=Cc3cc(OCCCCCCCC)c(*)cc3OCCCCCCCC)cc2)cc1
*C=Cc1cc(OCCCCCCCC)c(C=Cc2ccc(Oc3cc4c5c(ccc6c7c(Oc8ccc(*)cc8)cc8c9c(ccc(c3c56)c97)C(=O)N(CCCCCCCC)C8=O)C(=O)N(CCCCCCCC)C4=O)cc2)cc1OCCCCCCCC,ru_001668,*C=Cc1ccc(Oc2cc3c4c(ccc5c6c(Oc7ccc(C=Cc8cc(OCCCCCCCC)c(*)cc8OCCCCCCCC)cc7)cc7c8c(ccc(c2c45)c86)C(=O)N(CCCCCCCC)C7=O)C(=O)N(CCCCCCCC)C3=O)cc1
*C=Cc1cc(OCCCCCCCCC)c(C=Cc2ccc(*)cc2)cc1OCCCCCCCCC,ru_001651,*C=Cc1ccc(C=Cc2cc(OCCCCCCCCC)c(*)cc2OCCCCCCCCC)cc1
*C=Cc1cc(OCCCCCCCCCCCC)c(*)cc1OC,ru_001596,*C=Cc1cc(OCCCCCCCCCCCC)c(*)cc1OC
*C=Cc1cc(OCCCCCCCCCCCC)c(C=Cc2ccc(*)cc2)cc1OC,ru_001652,*C=Cc1ccc(C=Cc2cc(OCCCCCCCCCCCC)c(*)cc2OC)cc1
*C=Cc1cc(OCCCCCCCCCCCC)c(C=Cc2ccc(*)cc2)cc1OCCCCCCCCCCCC,ru_001653,*C=Cc1ccc(C=Cc2cc(OCCCCCCCCCCCC)c(*)cc2OCCCCCCCCCCCC)cc1
*C=Cc1cc(OCCCCCCCCCCCCCCCC)c(C=Cc2ccc(*)cc2)cc1OCCCCCCCCCCCCCCCC,ru_001654,*C=Cc1ccc(C=Cc2cc(OCCCCCCCCCCCCCCCC)c(*)cc2OCCCCCCCCCCCCCCCC)cc1
*C=Cc1cc(OCCc2ccccc2)c(*)cc1OC,ru_001597,*C=Cc1cc(OCCc2ccccc2)c(*)cc1OC
*C=Cc1cc([Si](C)(C)C)c(*)cc1[Si](C)(C)C,ru_001598,*C=Cc1cc([Si](C)(C)C)c(*)cc1[Si](C)(C)C
*C=Cc1ccc(*)[n+](C)c1,ru_001599,*C=Cc1ccc(*)[n+](C)c1
*C=Cc1ccc(*)c(-c2c(OCC(CC)CCCC)ccc3cc(-c4ccccc4)ccc23)c1,ru_001609,*C=Cc1ccc(*)cc1-c1c(OCC(CC)CCCC)ccc2cc(-c3ccccc3)ccc12
*C=Cc1ccc(*)c(-c2c(OCC(CC)CCCC)ccc3ccccc23)c1,ru_001610,*C=Cc1ccc(*)cc1-c1c(OCC(CC)CCCC)ccc2ccccc12
*C=Cc1ccc(*)c(-c2cc(OCCC(C)C)c(OCCC(C)C)cc2-c2ccccc2)c1,ru_001611,*C=Cc1ccc(*)cc1-c1cc(OCCC(C)C)c(OCCC(C)C)cc1-c1ccccc1
*C=Cc1ccc(*)c(-c2ccc(OCC(CC)CCCC)c3ccccc23)c1,ru_001600,*C=Cc1ccc(*)c(-c2ccc(OCC(CC)CCCC)c3ccccc23)c1
*C=Cc1ccc(*)c(C(=O)OC)c1C(=O)OC,ru_001601,*C=Cc1ccc(*)c(C(=O)OC)c1C(=O)OC
*C=Cc1ccc(*)c(F)c1,ru_001602,*C=Cc1ccc(*)c(F)c1
*C=Cc1ccc(*)c(OCc2cc(OCCC(C)CCCC(C)C)cc(OCC(CC)CCCC)c2)c1,ru_001613,*C=Cc1ccc(*)cc1OCc1cc(OCCC(C)CCCC(C)C)cc(OCC(CC)CCCC)c1
*C=Cc1ccc(*)c(OCc2cc(OCc3cc(OCCC(C)CCCC(C)C)cc(OCCC(C)CCCC(C)C)c3)cc(OCc3cc(OCC(CC)CCCC)cc(OCC(CC)CCCC)c3)c2)c1,ru_001614,*C=Cc1ccc(*)cc1OCc1cc(OCc2cc(OCCC(C)CCCC(C)C)cc(OCCC(C)CCCC(C)C)c2)cc(OCc2cc(OCC(CC)CCCC)cc(OCC(CC)CCCC)c2)c1
*C=Cc1ccc(*)c([Si](C)(C)C(C)(C)C)c1,ru_001615,*C=Cc1ccc(*)cc1[Si](C)(C)C(C)(C)C
*C=Cc1ccc(*)c([Si](C)(C)CCCC)c1,ru_001616,*C=Cc1ccc(*)cc1[Si](C)(C)CCCC
*C=Cc1ccc(*)c([Si](C)(C)CCCCCCCC)c1,ru_001617,*C=Cc1ccc(*)cc1[Si](C)(C)CCCCCCCC
*C=Cc1ccc(*)c([Si](C)(C)CCCCCCCCCCCCCCCCCC)c1,ru_001618,*C=Cc1ccc(*)cc1[Si](C)(C)CCCCCCCCCCCCCCCCCC
*C=Cc1ccc(*)c2c1C(=O)OC2=O,ru_001603,*C=Cc1ccc(*)c2c1C(=O)OC2=O
*C=Cc1ccc(*)c2cc(CCCCCC)ccc12,ru_001604,*C=Cc1ccc(*)c2ccc(CCCCCC)cc12
*C=Cc1ccc(*)c2cc(CCCCCCCCCCC)ccc12,ru_001605,*C=Cc1ccc(*)c2ccc(CCCCCCCCCCC)cc12
*C=Cc1ccc(*)c2ccc(CCCCCC)cc12,ru_001604,*C=Cc1ccc(*)c2ccc(CCCCCC)cc12
*C=Cc1ccc(*)c2ccc(CCCCCCCCCCC)cc12,ru_001605,*C=Cc1ccc(*)c2ccc(CCCCCCCCCCC)cc12
*C=Cc1ccc(*)c2ccoc12,ru_001606,*C=Cc1ccc(*)c2occc12
*C=Cc1ccc(*)c2ccsc12,ru_001607,*C=Cc1ccc(*)c2sccc12
*C=Cc1ccc(*)c2occc12,ru_001606,*C=Cc1ccc(*)c2occc12
*C=Cc1ccc(*)c2sccc12,ru_001607,*C=Cc1ccc(*)c2sccc12
*C=Cc1ccc(*)c[n+]1C,ru_001599,*C=Cc1ccc(*)[n+](C)c1
*C=Cc1ccc(*)cc1,ru_000089,*/C=C/c1ccc(*)cc1
*C=Cc1ccc(*)cc1-c1c(OCC(CC)CCCC)ccc2cc(-c3ccccc3)ccc12,ru_001609,*C=Cc1ccc(*)cc1-c1c(OCC(CC)CCCC)ccc2cc(-c3ccccc3)ccc12
*C=Cc1ccc(*)cc1-c1c(OCC(CC)CCCC)ccc2ccccc12,ru_001610,*C=Cc1ccc(*)cc1-c1c(OCC(CC)CCCC)ccc2ccccc12
*C=Cc1ccc(*)cc1-c1cc(OCCC(C)C)c(OCCC(C)C)cc1-c1ccccc1,ru_001611,*C=Cc1ccc(*)cc1-c1cc(OCCC(C)C)c(OCCC(C)C)cc1-c1ccccc1
*C=Cc1ccc(*)cc1-c1ccc(OCC(CC)CCCC)c2ccccc12,ru_001600,*C=Cc1ccc(*)c(-c2ccc(OCC(CC)CCCC)c3ccccc23)c1
*C=Cc1ccc(*)cc1F,ru_001602,*C=Cc1ccc(*)c(F)c1
*C=Cc1ccc(*)cc1OCc1cc(OCCC(C)CCCC(C)C)cc(OCC(CC)CCCC)c1,ru_001613,*C=Cc1ccc(*)cc1OCc1cc(OCCC(C)CCCC(C)C)cc(OCC(CC)CCCC)c1
*C=Cc1ccc(*)cc1OCc1cc(OCc2cc(OCCC(C)CCCC(C)C)cc(OCCC(C)CCCC(C)C)c2)cc(OCc2cc(OCC(CC)CCCC)cc(OCC(CC)CCCC)c2)c1,ru_001614,*C=Cc1ccc(*)cc1OCc1cc(OCc2cc(OCCC(C)CCCC(C)C)cc(OCCC(C)CCCC(C)C)c2)cc(OCc2cc(OCC(CC)CCCC)cc(OCC(CC)CCCC)c2)c1
*C=Cc1ccc(*)cc1[Si](C)(C)C(C)(C)C,ru_001615,*C=Cc1ccc(*)cc1[Si](C)(C)C(C)(C)C
*C=Cc1ccc(*)cc1[Si](C)(C)CCCC,ru_001616,*C=Cc1ccc(*)cc1[Si](C)(C)CCCC
*C=Cc1ccc(*)cc1[Si](C)(C)CCCCCCCC,ru_001617,*C=Cc1ccc(*)cc1[Si](C)(C)CCCCCCCC
*C=Cc1ccc(*)cc1[Si](C)(C)CCCCCCCCCCCCCCCCCC,ru_001618,*C=Cc1ccc(*)cc1[Si](C)(C)CCCCCCCCCCCCCCCCCC
*C=Cc1ccc(*)cn1,ru_001622,*C=Cc1ccc(*)nc1
*C=Cc1ccc(*)n1C,ru_001619,*C=Cc1ccc(*)n1C
*C=Cc1ccc(*)n1CCCCCC,ru_001620,*C=Cc1ccc(*)n1CCCCCC
*C=Cc1ccc(*)n1CCCCCCCCCCCC,ru_001621,*C=Cc1ccc(*)n1CCCCCCCCCCCC
*C=Cc1ccc(*)nc1,ru_001622,*C=Cc1ccc(*)nc1
*C=Cc1ccc(*)o1,ru_001623,*C=Cc1ccc(*)o1
*C=Cc1ccc(*)s1,ru_001624,*C=Cc1ccc(*)s1
*C=Cc1ccc(-c2ccc(*)s2)s1,ru_001625,*C=Cc1ccc(-c2ccc(*)s2)s1
*C=Cc1ccc(-c2ccc(C=CC(C)=C(*)C)s2)s1,ru_001452,*C=CC(C)=C(C)C=Cc1ccc(-c2ccc(*)s2)s1
*C=Cc1ccc(-c2ccc(C=Cc3cc(*)ncn3)cc2)cc1,ru_001626,*C=Cc1ccc(-c2ccc(C=Cc3cc(*)ncn3)cc2)cc1
*C=Cc1ccc(-c2ccc(C=Cc3cc(CCCCCCCCCC)c(*)cc3CCCCCCCCCC)nc2)cn1,ru_001627,*C=Cc1ccc(-c2ccc(C=Cc3cc(CCCCCCCCCC)c(*)cc3CCCCCCCCCC)nc2)cn1
*C=Cc1ccc(-c2nnc(-c3ccc(/C=C/c4ccc5c(c4)c4cc(-c6ccc7c(c6)c6cc(*)ccc6n7CCCCCCCC)ccc4n5CCCCCCCC)cc3)n2-c2ccccc2)cc1,ru_001628,*C=Cc1ccc(-c2nnc(-c3ccc(/C=C/c4ccc5c(c4)c4cc(-c6ccc7c(c6)c6cc(*)ccc6n7CCCCCCCC)ccc4n5CCCCCCCC)cc3)n2-c2ccccc2)cc1
*C=Cc1ccc(-c2nnc(-c3ccc(C=Cc4ccc5c(c4)c4cc(*)ccc4n5CCCCCCCC)cc3)n2-c2ccccc2)cc1,ru_001629,*C=Cc1ccc(-c2nnc(-c3ccc(C=Cc4ccc5c(c4)c4cc(*)ccc4n5CCCCCCCC)cc3)n2-c2ccccc2)cc1
*C=Cc1ccc(/C=C(\C#N)S(=O)(=O)/C(C#N)=C/c2ccc(/C=C/c3ccc(N(CC)Cc4ccccc4CN(CC)c4ccc(*)cc4)cc3)s2)s1,ru_005486,*Cc1ccccc1CN(CC)c1ccc(/C=C/c2ccc(/C=C(\C#N)S(=O)(=O)/C(C#N)=C/c3ccc(C=Cc4ccc(N(*)CC)cc4)s3)s2)cc1
*C=Cc1ccc(/C=C(\Oc2ccccc2)c2ccc(/C(=C/c3ccc(C=Cc4cc(OC)c(*)cc4OC)cc3)c3ccc(Oc4ccccc4)cc3)cc2)cc1,ru_001630,*C=Cc1ccc(/C=C(\Oc2ccccc2)c2ccc(/C(=C/c3ccc(C=Cc4cc(OC)c(*)cc4OC)cc3)c3ccc(Oc4ccccc4)cc3)cc2)cc1
*C=Cc1ccc(/C=C(\c2ccc(Oc3ccccc3)cc2)c2ccc(/C(=C/c3ccc(C=Cc4cc(OC)c(*)cc4OC)cc3)Oc3ccccc3)cc2)cc1,ru_001630,*C=Cc1ccc(/C=C(\Oc2ccccc2)c2ccc(/C(=C/c3ccc(C=Cc4cc(OC)c(*)cc4OC)cc3)c3ccc(Oc4ccccc4)cc3)cc2)cc1
*C=Cc1ccc(/C=C/C(=O)Nc2ccc(Cc3ccc(NC(*)=O)cc3)cc2)cc1,ru_001631,*C=Cc1ccc(/C=C/C(=O)Nc2ccc(Cc3ccc(NC(*)=O)cc3)cc2)cc1
*C=Cc1ccc(/C=C/C(=O)OCCN(CCOC(*)=O)c2ccc(/N=N/c3ccc([N+](=O)[O-])cc3)cc2)cc1,ru_001632,*C=Cc1ccc(/C=C/C(=O)OCCN(CCOC(*)=O)c2ccc(/N=N/c3ccc([N+](=O)[O-])cc3)cc2)cc1
*C=Cc1ccc(/C=C/C(=O)Oc2ccc(-c3ccc(OC(*)=O)cc3)cc2)cc1,ru_001633,*C=Cc1ccc(/C=C/C(=O)Oc2ccc(-c3ccc(OC(*)=O)cc3)cc2)cc1
*C=Cc1ccc(/C=C/C(=O)Oc2ccc(OC(*)=O)cc2)cc1,ru_001634,*C=Cc1ccc(/C=C/C(=O)Oc2ccc(OC(*)=O)cc2)cc1
*C=Cc1ccc(/C=C/[Si](C)(C)c2ccc([Si](*)(C)C)cc2)cc1,ru_001635,*C=Cc1ccc(/C=C/[Si](C)(C)c2ccc([Si](*)(C)C)cc2)cc1
*C=Cc1ccc(/C=C/[Si](C)(C)c2cccc([Si](*)(C)C)c2)cc1,ru_001636,*C=Cc1ccc(/C=C/[Si](C)(C)c2cccc([Si](*)(C)C)c2)cc1
*C=Cc1ccc(/C=C/[Si](C)(CCC(F)(F)F)c2ccc([Si](*)(C)CCC(F)(F)F)cc2)cc1,ru_001637,*C=Cc1ccc(/C=C/[Si](C)(CCC(F)(F)F)c2ccc([Si](*)(C)CCC(F)(F)F)cc2)cc1
*C=Cc1ccc(/C=C/[Si](C)(CCC(F)(F)F)c2cccc([Si](*)(C)CCC(F)(F)F)c2)cc1,ru_001638,*C=Cc1ccc(/C=C/[Si](C)(CCC(F)(F)F)c2cccc([Si](*)(C)CCC(F)(F)F)c2)cc1
*C=Cc1ccc(/C=C/c2cc(OC)c(OCCCCCCCCCCCCOc3c(OC)cc(*)cc3OC)c(OC)c2)cc1,ru_001639,*C=Cc1ccc(/C=C/c2cc(OC)c(OCCCCCCCCCCCCOc3c(OC)cc(*)cc3OC)c(OC)c2)cc1
*C=Cc1ccc(/C=C/c2cc(OC)c(OCCCCCCCCCCOc3c(OC)cc(*)cc3OC)c(OC)c2)cc1,ru_001640,*C=Cc1ccc(/C=C/c2cc(OC)c(OCCCCCCCCCCOc3c(OC)cc(*)cc3OC)c(OC)c2)cc1
*C=Cc1ccc(/C=C/c2cc(OC)c(OCCCCCCCCOc3c(OC)cc(*)cc3OC)c(OC)c2)cc1,ru_001641,*C=Cc1ccc(/C=C/c2cc(OC)c(OCCCCCCCCOc3c(OC)cc(*)cc3OC)c(OC)c2)cc1
*C=Cc1ccc(/C=C/c2cc(OC)c(OCCCCCCOc3c(OC)cc(*)cc3OC)c(OC)c2)cc1,ru_001642,*C=Cc1ccc(/C=C/c2cc(OC)c(OCCCCCCOc3c(OC)cc(*)cc3OC)c(OC)c2)cc1
*C=Cc1ccc(/C=C/c2cc(OCCCCCCCC)c(*)cc2OCCCCCCCC)c2nsnc12,ru_001643,*C=Cc1ccc(/C=C/c2cc(OCCCCCCCC)c(*)cc2OCCCCCCCC)c2nsnc12
*C=Cc1ccc(/C=C/c2ccc(/C=C/c3cc(OC)c(OCCCCCCCCOc4c(OC)cc(*)cc4OC)c(OC)c3)cc2)cc1,ru_001644,*C=Cc1ccc(/C=C/c2ccc(/C=C/c3cc(OC)c(OCCCCCCCCOc4c(OC)cc(*)cc4OC)c(OC)c3)cc2)cc1
*C=Cc1ccc(/C=C/c2ccc3c(c2)C(CCCCCCOc2ccc4ccc(=O)oc4c2)(CCCCCCOc2ccc4ccc(=O)oc4c2)c2cc(*)ccc2-3)cc1,ru_001645,*C=Cc1ccc(/C=C/c2ccc3c(c2)C(CCCCCCOc2ccc4ccc(=O)oc4c2)(CCCCCCOc2ccc4ccc(=O)oc4c2)c2cc(*)ccc2-3)cc1
*C=Cc1ccc(/C=C/c2ccc3c(c2)Sc2cc(*)ccc2N3c2ccc(OCCCCCCCCCCCC)cc2)cc1,ru_001646,*C=Cc1ccc(/C=C/c2ccc3c(c2)Sc2cc(*)ccc2N3c2ccc(OCCCCCCCCCCCC)cc2)cc1
*C=Cc1ccc(/C=C/c2ccc3c(c2)Sc2cc(*)ccc2N3c2ccc(OCCCCCCCCCCCC)cc2)s1,ru_001647,*C=Cc1ccc(/C=C/c2ccc3c(c2)Sc2cc(*)ccc2N3c2ccc(OCCCCCCCCCCCC)cc2)s1
*C=Cc1ccc(/N=N/c2ccc(N(C)CCOC(=O)Nc3ccc(C)c(NC(=O)OCCN(C)c4ccc(/N=N/c5ccc(/C=C/C6=CC(=C(C#N)C#N)C=C(*)O6)cc5)cc4)c3)cc2)cc1,ru_005710,*NC(=O)OCCN(C)c1ccc(/N=N/c2ccc(/C=C/C3=CC(=C(C#N)C#N)C=C(C=Cc4ccc(/N=N/c5ccc(N(C)CCOC(=O)Nc6ccc(C)c(*)c6)cc5)cc4)O3)cc2)cc1
*C=Cc1ccc(C=C(C#N)C(=O)Nc2cc(-c3ccc(O)c(NC(=O)C(C#N)Cc4ccc(C=Cc5ccc(N(c6ccccc6)c6ccc(N(c7ccccc7)c7ccc(*)cc7)cc6)cc5)s4)c3)ccc2O)s1,ru_000151,*=Cc1ccc(C=Cc2ccc(N(c3ccccc3)c3ccc(N(c4ccccc4)c4ccc(C=Cc5ccc(C=C(C#N)C(=O)Nc6cc(-c7ccc(O)c(NC(=O)C(=*)C#N)c7)ccc6O)s5)cc4)cc3)cc2)s1
*C=Cc1ccc(C=CC(=O)Nc2ccc(NC(*)=O)cc2)cc1,ru_006428,*Nc1ccc(NC(=O)C=Cc2ccc(C=CC(*)=O)cc2)cc1
*C=Cc1ccc(C=CC(=O)Nc2ccc(Oc3ccc(NC(*)=O)cc3)cc2)cc1,ru_001648,*C=Cc1ccc(C=CC(=O)Nc2ccc(Oc3ccc(NC(*)=O)cc3)cc2)cc1
*C=Cc1ccc(C=CC(=O)OCCN(CCOC(*)=O)c2ccc(N=Nc3ccc([N+](=O)[O-])cc3)cc2)cc1,ru_004590,*CCN(CCOC(=O)C=Cc1ccc(C=CC(=O)O*)cc1)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1
*C=Cc1ccc(C=CC(=O)Oc2ccc(OC(*)=O)cc2)cc1,ru_008408,*Oc1ccc(OC(=O)C=Cc2ccc(C=CC(*)=O)cc2)cc1
*C=Cc1ccc(C=Cc2cc(*)ncn2)cc1,ru_001649,*C=Cc1ccc(C=Cc2cc(*)ncn2)cc1
*C=Cc1ccc(C=Cc2cc(CCCCCCCCCC)c(*)cc2CCCCCCCCCC)cc1,ru_001576,*C=Cc1cc(CCCCCCCCCC)c(C=Cc2ccc(*)cc2)cc1CCCCCCCCCC
*C=Cc1ccc(C=Cc2cc(OC)c(*)cc2OC)s1,ru_001583,*C=Cc1cc(OC)c(C=Cc2ccc(*)s2)cc1OC
*C=Cc1ccc(C=Cc2cc(OC)c(*)cc2OCCCCCCCCCCCC)cc1,ru_001652,*C=Cc1ccc(C=Cc2cc(OCCCCCCCCCCCC)c(*)cc2OC)cc1
*C=Cc1ccc(C=Cc2cc(OCCCC)c(*)cc2OCCCC)cc1,ru_001592,*C=Cc1cc(OCCCC)c(C=Cc2ccc(*)cc2)cc1OCCCC
*C=Cc1ccc(C=Cc2cc(OCCCCCCC)c(*)cc2OCCCCCCC)cc1,ru_001650,*C=Cc1ccc(C=Cc2cc(OCCCCCCC)c(*)cc2OCCCCCCC)cc1
*C=Cc1ccc(C=Cc2cc(OCCCCCCCCC)c(*)cc2OCCCCCCCCC)cc1,ru_001651,*C=Cc1ccc(C=Cc2cc(OCCCCCCCCC)c(*)cc2OCCCCCCCCC)cc1
*C=Cc1ccc(C=Cc2cc(OCCCCCCCCCCCC)c(*)cc2OC)cc1,ru_001652,*C=Cc1ccc(C=Cc2cc(OCCCCCCCCCCCC)c(*)cc2OC)cc1
*C=Cc1ccc(C=Cc2cc(OCCCCCCCCCCCC)c(*)cc2OCCCCCCCCCCCC)cc1,ru_001653,*C=Cc1ccc(C=Cc2cc(OCCCCCCCCCCCC)c(*)cc2OCCCCCCCCCCCC)cc1
*C=Cc1ccc(C=Cc2cc(OCCCCCCCCCCCCCCCC)c(*)cc2OCCCCCCCCCCCCCCCC)cc1,ru_001654,*C=Cc1ccc(C=Cc2cc(OCCCCCCCCCCCCCCCC)c(*)cc2OCCCCCCCCCCCCCCCC)cc1
*C=Cc1ccc(C=Cc2nc3cc4[nH]c(*)nc4cc3[nH]2)cc1,ru_001655,*C=Cc1ccc(C=Cc2nc3cc4[nH]c(*)nc4cc3[nH]2)cc1
*C=Cc1ccc(C=Cc2nc3cc4nc(*)[nH]c4cc3[nH]2)cc1,ru_001656,*C=Cc1ccc(C=Cc2nc3cc4nc(*)[nH]c4cc3[nH]2)cc1
*C=Cc1ccc(CC(C#N)C(=O)Nc2cc(-c3ccc(O)c(NC(=O)C(C#N)=Cc4ccc(C=Cc5ccc(N(c6ccccc6)c6ccc(N(c7ccccc7)c7ccc(*)cc7)cc6)cc5)s4)c3)ccc2O)s1,ru_000151,*=Cc1ccc(C=Cc2ccc(N(c3ccccc3)c3ccc(N(c4ccccc4)c4ccc(C=Cc5ccc(C=C(C#N)C(=O)Nc6cc(-c7ccc(O)c(NC(=O)C(=*)C#N)c7)ccc6O)s5)cc4)cc3)cc2)s1
*C=Cc1ccc(N(C)CCOC(=O)Nc2ccc(C)c(NC(=O)OCCN(C)c3ccc(/C=C/C4=CC(=C(C#N)C#N)C=C(*)O4)s3)c2)s1,ru_005709,*NC(=O)OCCN(C)c1ccc(/C=C/C2=CC(=C(C#N)C#N)C=C(C=Cc3ccc(N(C)CCOC(=O)Nc4ccc(C)c(*)c4)s3)O2)s1
*C=Cc1ccc(N(CC)Cc2ccccc2CN(CC)c2ccc(/C=C/c3ccc(/C=C(\C#N)S(=O)(=O)/C(C#N)=C/c4ccc(*)s4)s3)cc2)cc1,ru_005486,*Cc1ccccc1CN(CC)c1ccc(/C=C/c2ccc(/C=C(\C#N)S(=O)(=O)/C(C#N)=C/c3ccc(C=Cc4ccc(N(*)CC)cc4)s3)s2)cc1
*C=Cc1ccc(N(c2ccc(C=Cc3ccc4c5ccc(*)cc5n(CC(CC)CCCC)c4c3)cc2)c2ccc(OCC(CC)CCCC)cc2)cc1,ru_001657,*C=Cc1ccc(N(c2ccc(C=Cc3ccc4c5ccc(*)cc5n(CC(CC)CCCC)c4c3)cc2)c2ccc(OCC(CC)CCCC)cc2)cc1
*C=Cc1ccc(N(c2ccccc2)c2ccc(C=Cc3cc(OC)c(*)cc3OCC(CC)CCCC)cc2)cc1,ru_001658,*C=Cc1ccc(N(c2ccccc2)c2ccc(C=Cc3cc(OCC(CC)CCCC)c(*)cc3OC)cc2)cc1
*C=Cc1ccc(N(c2ccccc2)c2ccc(C=Cc3cc(OCC(CC)CCCC)c(*)cc3OC)cc2)cc1,ru_001658,*C=Cc1ccc(N(c2ccccc2)c2ccc(C=Cc3cc(OCC(CC)CCCC)c(*)cc3OC)cc2)cc1
*C=Cc1ccc(N(c2ccccc2)c2ccc(C=Cc3cc(OCCCCCCCC)c(*)cc3OCCCCCCCC)cc2)cc1,ru_001659,*C=Cc1ccc(N(c2ccccc2)c2ccc(C=Cc3cc(OCCCCCCCC)c(*)cc3OCCCCCCCC)cc2)cc1
*C=Cc1ccc(N(c2ccccc2)c2ccc(N(c3ccccc3)c3ccc(C=Cc4ccc(C=C(C#N)C(=O)Nc5cc(-c6ccc(O)c(NC(=O)C(C#N)Cc7ccc(*)s7)c6)ccc5O)s4)cc3)cc2)cc1,ru_000151,*=Cc1ccc(C=Cc2ccc(N(c3ccccc3)c3ccc(N(c4ccccc4)c4ccc(C=Cc5ccc(C=C(C#N)C(=O)Nc6cc(-c7ccc(O)c(NC(=O)C(=*)C#N)c7)ccc6O)s5)cc4)cc3)cc2)s1
*C=Cc1ccc(N(c2ccccc2)c2ccc(N(c3ccccc3)c3ccc(C=Cc4ccc(CC(C#N)C(=O)Nc5cc(-c6ccc(O)c(NC(=O)C(C#N)=Cc7ccc(*)s7)c6)ccc5O)s4)cc3)cc2)cc1,ru_000151,*=Cc1ccc(C=Cc2ccc(N(c3ccccc3)c3ccc(N(c4ccccc4)c4ccc(C=Cc5ccc(C=C(C#N)C(=O)Nc6cc(-c7ccc(O)c(NC(=O)C(=*)C#N)c7)ccc6O)s5)cc4)cc3)cc2)s1
*C=Cc1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4ccc(*)cc4)C5=O)cc3C2=O)cc1,ru_000898,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C=Cc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O
*C=Cc1ccc(N=C(c2ccc(C(Nc3ccc(*)cc3)=C(C#N)C#N)cc2)C(C#N)C#N)cc1,ru_006337,*Nc1ccc(C=Cc2ccc(N=C(c3ccc(C(*)=C(C#N)C#N)cc3)C(C#N)C#N)cc2)cc1
*C=Cc1ccc(NC(=C(C#N)C#N)c2ccc(C(=Nc3ccc(*)cc3)C(C#N)C#N)cc2)cc1,ru_006337,*Nc1ccc(C=Cc2ccc(N=C(c3ccc(C(*)=C(C#N)C#N)cc3)C(C#N)C#N)cc2)cc1
*C=Cc1ccc(NC(=C(C#N)C#N)c2ccc(C(Nc3ccc(*)cc3)=C(C#N)C#N)cc2)cc1,ru_006338,*Nc1ccc(C=Cc2ccc(NC(=C(C#N)C#N)c3ccc(C(*)=C(C#N)C#N)cc3)cc2)cc1
*C=Cc1ccc(OC(*)=O)cc1,ru_008306,*Oc1ccc(C=CC(*)=O)cc1
*C=Cc1ccc(OC(=O)CCCCCCCCC(=O)Oc2ccc(-c3nnc(*)s3)cc2)cc1,ru_001660,*C=Cc1ccc(OC(=O)CCCCCCCCC(=O)Oc2ccc(-c3nnc(*)s3)cc2)cc1
*C=Cc1ccc(OC(=O)CCCCCCCCC(=O)Oc2cccc(-c3nnc(*)s3)c2)cc1,ru_001661,*C=Cc1ccc(OC(=O)CCCCCCCCC(=O)Oc2cccc(-c3nnc(*)s3)c2)cc1
*C=Cc1ccc(OC(=O)c2ccc(C(=O)Oc3cccc4ccc(*)nc34)cc2)cc1,ru_008309,*Oc1ccc(C=Cc2ccc3cccc(OC(=O)c4ccc(C(*)=O)cc4)c3n2)cc1
